,City,State,Hashtag,Created_At,Lat,Lng,Color,Density,Population,Counts
283,Arizona, USA,#BlueLivesMurder,Fri Jun 19 04:46:46 +0000 2020,33.872523318385646,-111.58644260089687,#dbcbd8,204.72869955156952,21483.224215246635,1
284,Houston, TX,#BlueLivesMurder,Fri Jun 19 01:45:59 +0000 2020,29.7869,-95.3905,#dbcbd8,1401.0,5446468.0,1
285,Los Angeles, CA,#BlueLivesMurder,Fri Jun 19 01:18:57 +0000 2020,34.1139,-118.4068,#dbcbd8,3295.0,12815475.0,1
286,Phoenix, AZ,#BlueLivesMurder,Fri Jun 19 00:37:18 +0000 2020,33.5722,-112.0891,#dbcbd8,1212.0,4081849.0,1
287,Houston, TX,#DisarmthePolice,Fri Jun 19 23:29:35 +0000 2020,29.7869,-95.3905,#562c2c,1401.0,5446468.0,1
291,Oregon, USA,#DisarmthePolice,Fri Jun 19 18:40:05 +0000 2020,44.56224297082228,-122.01842334217507,#562c2c,621.6392572944297,13825.602122015915,1
292,Los Angeles, CA,#DisarmthePolice,Fri Jun 19 18:32:03 +0000 2020,34.1139,-118.4068,#562c2c,3295.0,12815475.0,1
293,Austin, TX,#DisarmthePolice,Fri Jun 19 17:40:54 +0000 2020,30.3006,-97.7517,#562c2c,1144.0,1638716.0,1
294,Seattle, WA,#DisarmthePolice,Fri Jun 19 16:37:39 +0000 2020,47.6211,-122.3244,#562c2c,3336.0,3643765.0,1
295,Everett, Washington,#DisarmthePolice,Fri Jun 19 16:07:14 +0000 2020,47.9524,-122.167,#562c2c,1278.0,110079.0,1
296,Arkansas, USA,#DisarmthePolice,Fri Jun 19 14:15:26 +0000 2020,35.07553649906891,-92.35809255121043,#562c2c,199.72625698324023,4858.420856610801,1
299,Fort Collins, CO,#DisarmthePolice,Fri Jun 19 06:31:13 +0000 2020,40.5475,-105.0651,#562c2c,1124.0,303184.0,1
300,Des Moines, Iowa,#DisarmthePolice,Fri Jun 19 06:19:36 +0000 2020,41.5725,-93.6105,#562c2c,952.0,481222.0,1
301,Parkland, WA,#DisarmthePolice,Fri Jun 19 05:39:44 +0000 2020,47.1417,-122.4376,#562c2c,1653.0,37019.0,1
303,Belton, MO,#DisarmthePolice,Fri Jun 19 04:24:57 +0000 2020,38.8193,-94.5334,#562c2c,641.0,23480.0,1
304,Massachusetts, USA,#DisarmthePolice,Fri Jun 19 02:51:08 +0000 2020,42.08924751773049,-71.18091205673758,#562c2c,1008.886524822695,63636.99290780142,1
306,Los Angeles, CA,BlackLivesMatter,Fri Jun 19 23:44:28 +0000 2020,34.1139,-118.4068,#f2542d,3295.0,12815475.0,3
310,Los Angeles, CA,BlackLivesMatter,Fri Jun 19 23:59:56 +0000 2020,34.1139,-118.4068,#f2542d,3295.0,12815475.0,3
312,Reno, Nevada,BlackLivesMatter,Fri Jun 19 23:59:51 +0000 2020,39.5497,-119.8483,#f2542d,884.0,433271.0,1
313,Lewes, DE,BlackLivesMatter,Fri Jun 19 23:59:51 +0000 2020,38.7781,-75.1454,#f2542d,308.0,27087.0,1
314,Merrillville, IN,BlackLivesMatter,Fri Jun 19 23:59:51 +0000 2020,41.4728,-87.3197,#f2542d,405.0,34871.0,1
315,Columbus, OH,BlackLivesMatter,Fri Jun 19 23:59:50 +0000 2020,39.986,-82.9851,#f2542d,1551.0,1528314.0,1
321,San Francisco, CA,BlackLivesMatter,Fri Jun 19 23:59:45 +0000 2020,37.7562,-122.443,#f2542d,7286.0,3603761.0,1
322,New York, NY,BlackLivesMatter,Fri Jun 19 23:59:45 +0000 2020,40.6943,-73.9249,#f2542d,11083.0,19354922.0,1
325,Las Vegas, NV,BlackLivesMatter,Fri Jun 19 23:59:44 +0000 2020,36.2333,-115.2654,#f2542d,1747.0,2073045.0,2
326,Los Angeles, CA,BlackLivesMatter,Fri Jun 19 23:59:42 +0000 2020,34.1139,-118.4068,#f2542d,3295.0,12815475.0,3
327,Las Vegas, NV,BlackLivesMatter,Fri Jun 19 23:59:41 +0000 2020,36.2333,-115.2654,#f2542d,1747.0,2073045.0,2
328,Ohio, USA,BlackLivesMatter,Fri Jun 19 23:59:41 +0000 2020,40.35181636212625,-82.80448712624585,#f2542d,549.1569767441861,11432.45265780731,2
329,Atlanta, GA,BlackLivesMatter,Fri Jun 19 23:59:41 +0000 2020,33.7627,-84.4225,#f2542d,1384.0,5228750.0,1
330,San Antonio, TX,BlackLivesMatter,Fri Jun 19 23:59:41 +0000 2020,29.4658,-98.5254,#f2542d,1204.0,2002530.0,1
331,Texas, USA,BlackLivesMatter,Fri Jun 19 23:59:41 +0000 2020,30.65436949941793,-97.80444208381839,#f2542d,467.07974388824215,19220.278230500582,1
332,Ohio, USA,BlackLivesMatter,Fri Jun 19 23:59:40 +0000 2020,40.35181636212625,-82.80448712624585,#f2542d,549.1569767441861,11432.45265780731,2
333,Miami, Florida,BlackLivesMatter,Fri Jun 19 23:59:38 +0000 2020,25.7839,-80.2102,#f2542d,4969.0,6381966.0,1
335,Tucson, AZ,BlackLivesMatter,Fri Jun 19 23:59:37 +0000 2020,32.1545,-110.8782,#f2542d,868.0,868391.0,1
338,California, USA,#WhiteLivesMatter,Fri Jun 19 23:51:48 +0000 2020,36.924938936877076,-120.18747089700997,#e6194B,956.9958139534883,39607.22724252492,1
353,California, USA,#redpill,Fri Jun 19 23:59:18 +0000 2020,36.924938936877076,-120.18747089700997,#3cb44b,956.9958139534883,39607.22724252492,1
354,Chicago, IL,#redpill,Fri Jun 19 23:55:29 +0000 2020,41.8373,-87.6862,#3cb44b,4612.0,8675982.0,1
355,New York, NY,#redpill,Fri Jun 19 23:52:35 +0000 2020,40.6943,-73.9249,#3cb44b,11083.0,19354922.0,1
356,Philadelphia, PA,#redpill,Fri Jun 19 23:50:07 +0000 2020,40.0077,-75.1339,#3cb44b,4547.0,5637884.0,1
357,Seattle, WA,#redpill,Fri Jun 19 23:13:21 +0000 2020,47.6211,-122.3244,#3cb44b,3336.0,3643765.0,1
358,Texas, USA,#redpill,Fri Jun 19 22:56:32 +0000 2020,30.65436949941793,-97.80444208381839,#3cb44b,467.07974388824215,19220.278230500582,2
359,Texas, USA,#redpill,Fri Jun 19 22:52:46 +0000 2020,30.65436949941793,-97.80444208381839,#3cb44b,467.07974388824215,19220.278230500582,2
360,Los Angeles, CA,#redpill,Fri Jun 19 22:50:00 +0000 2020,34.1139,-118.4068,#3cb44b,3295.0,12815475.0,1
361,Kansas City, MO,#redpill,Fri Jun 19 22:43:49 +0000 2020,39.1239,-94.5541,#3cb44b,599.0,1615621.0,1
366,Beaumont, TX,AllLivesMatter,Fri Jun 19 23:59:50 +0000 2020,30.085,-94.1451,#ffe119,558.0,148954.0,1
369,Washington, USA,AllLivesMatter,Fri Jun 19 23:58:06 +0000 2020,47.344806451612904,-121.38152080645162,#ffe119,521.5129032258064,16346.754838709678,1
370,Ridgewood, New Jersey,AllLivesMatter,Fri Jun 19 23:57:58 +0000 2020,40.9821,-74.1128,#ffe119,1727.0,25692.0,1
371,Texas, USA,AllLivesMatter,Fri Jun 19 23:57:57 +0000 2020,30.65436949941793,-97.80444208381839,#ffe119,467.07974388824215,19220.278230500582,2
372,Connecticut, USA,AllLivesMatter,Fri Jun 19 23:57:47 +0000 2020,41.55448839285714,-72.6807919642857,#ffe119,749.8392857142857,36364.169642857145,1
377,Idaho, USA,AllLivesMatter,Fri Jun 19 23:55:44 +0000 2020,44.56990398230088,-114.69001194690266,#ffe119,425.5088495575221,7221.420353982301,1
378,New York, USA,AllLivesMatter,Fri Jun 19 23:55:42 +0000 2020,42.11192215013902,-75.02628554216868,#ffe119,970.2613531047266,35076.80815569972,1
382,Texas, USA,AllLivesMatter,Fri Jun 19 23:54:25 +0000 2020,30.65436949941793,-97.80444208381839,#ffe119,467.07974388824215,19220.278230500582,2
383,California, USA,AllLivesMatter,Fri Jun 19 23:54:25 +0000 2020,36.924938936877076,-120.18747089700997,#ffe119,956.9958139534883,39607.22724252492,1
389,New York, USA,#COVID19,Fri Jun 19 23:59:58 +0000 2020,42.11192215013902,-75.02628554216868,#4363d8,970.2613531047266,35076.80815569972,1
396,Kentucky, USA,#COVID19,Fri Jun 19 23:59:53 +0000 2020,37.77555102420857,-85.40921098696461,#4363d8,543.3631284916202,6122.7597765363125,1
398,Austin, TX,#COVID19,Fri Jun 19 23:59:52 +0000 2020,30.3006,-97.7517,#4363d8,1144.0,1638716.0,1
401,Flossmoor, IL,#COVID19,Fri Jun 19 23:59:49 +0000 2020,41.5391,-87.6857,#4363d8,984.0,9332.0,1
402,Belle Glade, FL,#COVID19,Fri Jun 19 23:59:48 +0000 2020,26.6919,-80.6672,#4363d8,1080.0,27999.0,1
406,Dallas, TX,#COVID19,Fri Jun 19 23:59:45 +0000 2020,32.7936,-96.7662,#4363d8,1524.0,5733259.0,1
409,Overland Park, KS,#COVID19,Fri Jun 19 23:59:42 +0000 2020,38.887,-94.687,#4363d8,982.0,191278.0,1
413,Colorado, USA,#masculinity,Fri Jun 19 21:01:41 +0000 2020,39.18856197802197,-105.29543868131867,#f58231,446.1802197802198,16481.65274725275,1
414,Massachusetts, USA,#masculinity,Fri Jun 19 20:57:50 +0000 2020,42.08924751773049,-71.18091205673758,#f58231,1008.886524822695,63636.99290780142,1
416,Manhattan, NY,#masculinity,Fri Jun 19 19:20:39 +0000 2020,40.7834,-73.9662,#f58231,27799.0,1643734.0,1
417,Salem, OR,#masculinity,Fri Jun 19 18:06:12 +0000 2020,44.9232,-123.0245,#f58231,1347.0,259816.0,1
418,Washington, DC,#masculinity,Fri Jun 19 17:43:48 +0000 2020,38.9047,-77.0163,#f58231,4382.0,5289420.0,2
422,Brentwood, NY,#masculinity,Fri Jun 19 15:58:46 +0000 2020,40.7839,-73.2522,#f58231,2222.0,63115.0,1
423,Washington, DC,#masculinity,Fri Jun 19 15:52:12 +0000 2020,38.9047,-77.0163,#f58231,4382.0,5289420.0,2
424,Albuquerque, NM,#masculinity,Fri Jun 19 15:15:12 +0000 2020,35.1053,-106.6464,#f58231,1151.0,758523.0,1
433,Arkansas, USA,#masculinity,Fri Jun 19 11:46:54 +0000 2020,35.07553649906891,-92.35809255121043,#f58231,199.72625698324023,4858.420856610801,1
449,Lincoln, IL,#Republican,Fri Jun 19 23:58:58 +0000 2020,40.1509,-89.3721,#911eb4,853.0,17360.0,1
450,Cleveland, OH,#Republican,Fri Jun 19 23:58:00 +0000 2020,41.4767,-81.6805,#911eb4,1915.0,1730363.0,1
452,Hollywood, FL,#Republican,Fri Jun 19 23:55:38 +0000 2020,26.0294,-80.1679,#911eb4,2175.0,153627.0,1
453,Mississippi, USA,#Republican,Fri Jun 19 23:53:12 +0000 2020,32.897958448753464,-89.6104265927978,#911eb4,238.14681440443212,5752.02216066482,1
457,Omaha, NE,#Republican,Fri Jun 19 23:46:59 +0000 2020,41.2628,-96.0498,#911eb4,1304.0,827786.0,1
458,Virginia, USA,#Republican,Fri Jun 19 23:46:43 +0000 2020,37.7647656996587,-78.37606126279863,#911eb4,544.5238907849829,13988.131399317406,2
459,Edinboro, PA,#Republican,Fri Jun 19 23:46:09 +0000 2020,41.8762,-80.1247,#911eb4,1006.0,6729.0,1
461,Portland, Oregon,#Republican,Fri Jun 19 23:37:26 +0000 2020,45.5371,-122.65,#911eb4,1874.0,2052796.0,1
462,Georgia, USA,#Republican,Fri Jun 19 23:37:16 +0000 2020,32.96564403225806,-83.57147564516129,#911eb4,315.7548387096774,17340.274193548386,2
463,Montebello, CA,#Republican,Fri Jun 19 23:32:05 +0000 2020,34.0155,-118.1108,#911eb4,2928.0,63192.0,1
464,Virginia, USA,#Republican,Fri Jun 19 23:31:30 +0000 2020,37.7647656996587,-78.37606126279863,#911eb4,544.5238907849829,13988.131399317406,2
465,Seattle, WA,#Republican,Fri Jun 19 23:29:39 +0000 2020,47.6211,-122.3244,#911eb4,3336.0,3643765.0,1
466,Austin, TX,#Republican,Fri Jun 19 23:27:01 +0000 2020,30.3006,-97.7517,#911eb4,1144.0,1638716.0,1
469,Georgia, USA,#Republican,Fri Jun 19 23:19:41 +0000 2020,32.96564403225806,-83.57147564516129,#911eb4,315.7548387096774,17340.274193548386,2
470,Washington, USA,#Republican,Fri Jun 19 23:18:10 +0000 2020,47.344806451612904,-121.38152080645162,#911eb4,521.5129032258064,16346.754838709678,1
471,Missouri, USA,#Republican,Fri Jun 19 23:11:02 +0000 2020,38.46613426911907,-92.43911626331074,#911eb4,405.15663117134557,7224.933204259439,1
475,Indiana, USA,#Republican,Fri Jun 19 23:02:12 +0000 2020,39.980345575221236,-86.28141401179941,#911eb4,507.0575221238938,9087.176991150442,1
476,Chicago, IL,#Republican,Fri Jun 19 22:57:02 +0000 2020,41.8373,-87.6862,#911eb4,4612.0,8675982.0,1
477,Anaheim, CA,#Republican,Fri Jun 19 22:55:11 +0000 2020,33.839,-117.8573,#911eb4,2704.0,352497.0,1
478,California, USA,#Republican,Fri Jun 19 22:52:55 +0000 2020,36.924938936877076,-120.18747089700997,#911eb4,956.9958139534883,39607.22724252492,1
479,Phoenix, AZ,#Republican,Fri Jun 19 22:50:23 +0000 2020,33.5722,-112.0891,#911eb4,1212.0,4081849.0,1
480,Seattle, WA,#Democrat,Fri Jun 19 23:59:57 +0000 2020,47.6211,-122.3244,#42d4f4,3336.0,3643765.0,2
481,Arizona, USA,#Democrat,Fri Jun 19 23:59:11 +0000 2020,33.872523318385646,-111.58644260089687,#42d4f4,204.72869955156952,21483.224215246635,1
482,Alabama, USA,#Democrat,Fri Jun 19 23:59:05 +0000 2020,32.94153133561644,-86.74674229452056,#42d4f4,145.04965753424656,7362.020547945205,1
483,Seattle, WA,#Democrat,Fri Jun 19 23:58:20 +0000 2020,47.6211,-122.3244,#42d4f4,3336.0,3643765.0,2
484,Los Angeles, CA,#Democrat,Fri Jun 19 23:56:23 +0000 2020,34.1139,-118.4068,#42d4f4,3295.0,12815475.0,1
485,Hollywood, FL,#Democrat,Fri Jun 19 23:55:38 +0000 2020,26.0294,-80.1679,#42d4f4,2175.0,153627.0,1
486,San Diego, California,#Democrat,Fri Jun 19 23:53:04 +0000 2020,32.8312,-117.1225,#42d4f4,1683.0,3210314.0,1
487,Texas, USA 🇺🇸,#Democrat,Fri Jun 19 23:53:03 +0000 2020,30.65436949941793,-97.80444208381839,#42d4f4,467.07974388824215,19220.278230500582,2
488,Chicago, IL,#Democrat,Fri Jun 19 23:52:19 +0000 2020,41.8373,-87.6862,#42d4f4,4612.0,8675982.0,1
489,Washington, DC,#Democrat,Fri Jun 19 23:50:47 +0000 2020,38.9047,-77.0163,#42d4f4,4382.0,5289420.0,1
490,Gulfport, MS,#Democrat,Fri Jun 19 23:49:41 +0000 2020,30.4271,-89.0703,#42d4f4,498.0,221348.0,1
491,Oregon, USA,#Democrat,Fri Jun 19 23:49:26 +0000 2020,44.56224297082228,-122.01842334217507,#42d4f4,621.6392572944297,13825.602122015915,1
492,Beverly Hills, CA,#Democrat,Fri Jun 19 23:46:55 +0000 2020,34.0786,-118.4021,#42d4f4,2332.0,34484.0,1
493,Yuma, AZ,#Democrat,Fri Jun 19 23:40:51 +0000 2020,32.5991,-114.5488,#42d4f4,304.0,138802.0,1
494,Pittsburgh, PA,#Democrat,Fri Jun 19 23:40:29 +0000 2020,40.4396,-79.9763,#42d4f4,2108.0,1715297.0,1
495,Texas, MURICA,#Democrat,Fri Jun 19 23:39:07 +0000 2020,30.65436949941793,-97.80444208381839,#42d4f4,467.07974388824215,19220.278230500582,2
496,Colorado, USA,#Democrat,Fri Jun 19 23:35:38 +0000 2020,39.18856197802197,-105.29543868131867,#42d4f4,446.1802197802198,16481.65274725275,1
497,Louisiana, USA,#Democrat,Fri Jun 19 23:33:50 +0000 2020,30.981620886075948,-91.83754514767932,#42d4f4,337.1308016877637,10326.888185654008,1
499,Knoxville, TN,#Democrat,Fri Jun 19 23:29:55 +0000 2020,35.9692,-83.9496,#42d4f4,732.0,585249.0,1
502,Port Orange, FL,#Democrat,Fri Jun 19 23:27:15 +0000 2020,29.1084,-81.0137,#42d4f4,912.0,63203.0,1
503,Austin, TX,#Democrat,Fri Jun 19 23:27:01 +0000 2020,30.3006,-97.7517,#42d4f4,1144.0,1638716.0,1
504,Michigan, USA,#Democrat,Fri Jun 19 23:27:00 +0000 2020,43.47372115942029,-84.86635913043477,#42d4f4,503.21159420289854,15115.937681159421,1
505,Henderson, NV,#Democrat,Fri Jun 19 23:26:11 +0000 2020,36.0146,-115.0362,#42d4f4,1115.0,302539.0,1
506,Las Vegas, NV,#Democrat,Fri Jun 19 23:23:44 +0000 2020,36.2333,-115.2654,#42d4f4,1747.0,2073045.0,1
507,Mississippi, USA,#TulsaTrumpRally,Fri Jun 19 23:59:45 +0000 2020,32.897958448753464,-89.6104265927978,#f032e6,238.14681440443212,5752.02216066482,1
508,Prosper, TX,#TulsaTrumpRally,Fri Jun 19 23:59:23 +0000 2020,33.2394,-96.8088,#f032e6,311.0,20312.0,1
509,Houston, TX,#TulsaTrumpRally,Fri Jun 19 23:59:09 +0000 2020,29.7869,-95.3905,#f032e6,1401.0,5446468.0,1
510,Edmond, OK,#TulsaTrumpRally,Fri Jun 19 23:59:08 +0000 2020,35.6689,-97.4159,#f032e6,419.0,91950.0,1
511,Texas, USA,#TulsaTrumpRally,Fri Jun 19 23:59:07 +0000 2020,30.65436949941793,-97.80444208381839,#f032e6,467.07974388824215,19220.278230500582,4
514,Shalimar, FL,#TulsaTrumpRally,Fri Jun 19 23:58:36 +0000 2020,30.4434,-86.5831,#f032e6,1081.0,808.0,1
515,Princeton, IL,#TulsaTrumpRally,Fri Jun 19 23:58:35 +0000 2020,41.3809,-89.4648,#f032e6,364.0,7961.0,1
516,Texas, USA,#TulsaTrumpRally,Fri Jun 19 23:58:00 +0000 2020,30.65436949941793,-97.80444208381839,#f032e6,467.07974388824215,19220.278230500582,4
517,Valley Park, MO,#TulsaTrumpRally,Fri Jun 19 23:57:50 +0000 2020,38.5513,-90.4924,#f032e6,676.0,6902.0,1
518,Missouri, USA,#TulsaTrumpRally,Fri Jun 19 23:57:38 +0000 2020,38.46613426911907,-92.43911626331074,#f032e6,405.15663117134557,7224.933204259439,2
519,Las Vegas, NV,#TulsaTrumpRally,Fri Jun 19 23:57:09 +0000 2020,36.2333,-115.2654,#f032e6,1747.0,2073045.0,1
520,Texas, USA,#TulsaTrumpRally,Fri Jun 19 23:57:02 +0000 2020,30.65436949941793,-97.80444208381839,#f032e6,467.07974388824215,19220.278230500582,4
521,Florida, USA,#TulsaTrumpRally,Fri Jun 19 23:56:24 +0000 2020,28.1400878021978,-82.12263065934067,#f032e6,927.0826373626373,33241.92747252747,4
522,Kansas, USA,#TulsaTrumpRally,Fri Jun 19 23:56:21 +0000 2020,38.51746656716418,-97.33820059701493,#f032e6,346.34328358208955,3861.055223880597,1
523,South Pittsburg, TN,#TulsaTrumpRally,Fri Jun 19 23:55:59 +0000 2020,35.0111,-85.7183,#f032e6,142.0,5457.0,1
524,Texas, USA,#TulsaTrumpRally,Fri Jun 19 23:55:58 +0000 2020,30.65436949941793,-97.80444208381839,#f032e6,467.07974388824215,19220.278230500582,4
525,Florida, Brevard County,#TulsaTrumpRally,Fri Jun 19 23:55:41 +0000 2020,28.1400878021978,-82.12263065934067,#f032e6,927.0826373626373,33241.92747252747,4
526,Florida, USA,#TulsaTrumpRally,Fri Jun 19 23:55:31 +0000 2020,28.1400878021978,-82.12263065934067,#f032e6,927.0826373626373,33241.92747252747,4
527,North Carolina, USA,#TulsaTrumpRally,Fri Jun 19 23:54:54 +0000 2020,35.439809510869566,-79.32081358695652,#f032e6,296.32065217391306,12504.385869565218,1
528,Sarasota, FL,#TulsaTrumpRally,Fri Jun 19 23:54:31 +0000 2020,27.3386,-82.543,#f032e6,1494.0,706245.0,1
529,New Jersey, USA,#TulsaTrumpRally,Fri Jun 19 23:54:15 +0000 2020,40.32016673040153,-74.52402217973231,#f032e6,1469.2390057361376,10892.99808795411,2
530,Oklahoma, USA,#TulsaTrumpRally,Fri Jun 19 23:54:11 +0000 2020,35.55583016304348,-96.7480898097826,#f032e6,230.94565217391303,4969.266304347826,1
531,Arizona, USA,#TulsaTrumpRally,Fri Jun 19 23:54:09 +0000 2020,33.872523318385646,-111.58644260089687,#f032e6,204.72869955156952,21483.224215246635,1
532,New Jersey, USA,#TulsaTrumpRally,Fri Jun 19 23:53:54 +0000 2020,40.32016673040153,-74.52402217973231,#f032e6,1469.2390057361376,10892.99808795411,2
533,Pennsylvania, USA,#TulsaTrumpRally,Fri Jun 19 23:53:29 +0000 2020,40.62121128472223,-77.63372887731481,#f032e6,782.3564814814815,9051.620949074075,1
534,Missouri, USA,#TulsaTrumpRally,Fri Jun 19 23:53:13 +0000 2020,38.46613426911907,-92.43911626331074,#f032e6,405.15663117134557,7224.933204259439,2
535,Louisiana, USA,#TulsaTrumpRally,Fri Jun 19 23:52:46 +0000 2020,30.981620886075948,-91.83754514767932,#f032e6,337.1308016877637,10326.888185654008,1
536,West Palm Beach, FL,#TulsaTrumpRally,Fri Jun 19 23:52:32 +0000 2020,26.7469,-80.1316,#f032e6,775.0,110222.0,1
537,Dallas, TX,#TulsaTrumpRally,Fri Jun 19 23:52:26 +0000 2020,32.7936,-96.7662,#f032e6,1524.0,5733259.0,1
538,Florida, USA,#TulsaTrumpRally,Fri Jun 19 23:52:26 +0000 2020,28.1400878021978,-82.12263065934067,#f032e6,927.0826373626373,33241.92747252747,4
539,Los Angeles, CA,#TulsaTrumpRally,Fri Jun 19 23:52:18 +0000 2020,34.1139,-118.4068,#f032e6,3295.0,12815475.0,1
540,Chardon, OH,#TulsaTrumpRally,Fri Jun 19 23:52:14 +0000 2020,41.5803,-81.2081,#f032e6,435.0,8063.0,1
541,Gulf Shores, Alabama,#TulsaTrumpRally,Fri Jun 19 23:51:57 +0000 2020,30.2758,-87.7014,#f032e6,162.0,11809.0,1
542,Saratoga Springs, NY,#TulsaTrumpRally,Fri Jun 19 23:51:45 +0000 2020,43.0674,-73.7775,#f032e6,385.0,67582.0,1
543,Sacramento, CA,#TulsaTrumpRally,Fri Jun 19 23:51:28 +0000 2020,38.5667,-121.4683,#f032e6,1980.0,1854698.0,1
544,Covington, LA,#TulsaTrumpRally,Fri Jun 19 23:51:23 +0000 2020,30.4808,-90.1122,#f032e6,500.0,10416.0,1
545,Dallas, TX,#policereforms,Fri Jun 19 19:06:43 +0000 2020,32.7936,-96.7662,#bfef45,1524.0,5733259.0,1
546,Texas, USA,#policereforms,Fri Jun 19 19:00:46 +0000 2020,30.65436949941793,-97.80444208381839,#bfef45,467.07974388824215,19220.278230500582,1
547,Virginia, USA,#policereforms,Fri Jun 19 17:38:43 +0000 2020,37.7647656996587,-78.37606126279863,#bfef45,544.5238907849829,13988.131399317406,1
548,Fate, TX,#policereforms,Fri Jun 19 15:32:29 +0000 2020,32.9432,-96.3863,#bfef45,400.0,12090.0,1
549,Salisbury, MD,#policereforms,Fri Jun 19 15:17:35 +0000 2020,38.3755,-75.5867,#bfef45,924.0,106034.0,1
550,Houston, TX,#policereforms,Fri Jun 19 15:06:58 +0000 2020,29.7869,-95.3905,#bfef45,1401.0,5446468.0,1
552,Atlanta, GA,#policereforms,Fri Jun 19 13:07:04 +0000 2020,33.7627,-84.4225,#bfef45,1384.0,5228750.0,1
553,Mississippi, USA,#blackconservative,Fri Jun 19 23:53:12 +0000 2020,32.897958448753464,-89.6104265927978,#fabed4,238.14681440443212,5752.02216066482,1
554,California, USA,#blackconservative,Fri Jun 19 20:41:11 +0000 2020,36.924938936877076,-120.18747089700997,#fabed4,956.9958139534883,39607.22724252492,1
555,Indiana, USA,#blackconservative,Fri Jun 19 19:36:35 +0000 2020,39.980345575221236,-86.28141401179941,#fabed4,507.0575221238938,9087.176991150442,1
557,Washington, DC,#blackconservative,Fri Jun 19 19:28:33 +0000 2020,38.9047,-77.0163,#fabed4,4382.0,5289420.0,1
558,Midland, TX,#blackconservative,Fri Jun 19 19:25:51 +0000 2020,32.0249,-102.1137,#fabed4,706.0,144247.0,1
560,Portland, Oregon ,#blackconservative,Fri Jun 19 17:47:25 +0000 2020,45.5371,-122.65,#fabed4,1874.0,2052796.0,1
561,Texas, USA,#blackconservative,Fri Jun 19 16:25:37 +0000 2020,30.65436949941793,-97.80444208381839,#fabed4,467.07974388824215,19220.278230500582,3
562,Texas, USA,#blackconservative,Fri Jun 19 16:07:46 +0000 2020,30.65436949941793,-97.80444208381839,#fabed4,467.07974388824215,19220.278230500582,3
563,Boston, MA,#blackconservative,Fri Jun 19 14:11:54 +0000 2020,42.3188,-71.0846,#fabed4,5472.0,4637537.0,1
564,New Hampshire, USA,#blackconservative,Fri Jun 19 11:48:07 +0000 2020,43.49214736842106,-71.5028105263158,#fabed4,338.60526315789474,21042.447368421053,1
567,Texas, USA,#blackconservative,Fri Jun 19 05:01:35 +0000 2020,30.65436949941793,-97.80444208381839,#fabed4,467.07974388824215,19220.278230500582,3
570,New Jersey, USA,#blackconservative,Fri Jun 19 02:33:05 +0000 2020,40.32016673040153,-74.52402217973231,#fabed4,1469.2390057361376,10892.99808795411,2
571,New Jersey, USA,#blackconservative,Fri Jun 19 02:31:12 +0000 2020,40.32016673040153,-74.52402217973231,#fabed4,1469.2390057361376,10892.99808795411,2
572,Florida, USA,#blackconservative,Fri Jun 19 01:59:26 +0000 2020,28.1400878021978,-82.12263065934067,#fabed4,927.0826373626373,33241.92747252747,1
574,Ashwaubenon, WI,#blackconservative,Fri Jun 19 01:12:32 +0000 2020,44.4796,-88.0889,#fabed4,539.0,17271.0,1
575,Gainesville, FL,#AbortionIsMurder,Fri Jun 19 23:59:38 +0000 2020,29.6804,-82.3458,#469990,810.0,199695.0,1
576,Butte, MT,#AbortionIsMurder,Fri Jun 19 23:55:33 +0000 2020,45.902,-112.6571,#469990,18.0,30628.0,1
579,Missouri, USA,#AbortionIsMurder,Fri Jun 19 23:48:44 +0000 2020,38.46613426911907,-92.43911626331074,#469990,405.15663117134557,7224.933204259439,1
580,Ohio, USA,#AbortionIsMurder,Fri Jun 19 23:47:59 +0000 2020,40.35181636212625,-82.80448712624585,#469990,549.1569767441861,11432.45265780731,2
582,North East, PA,#AbortionIsMurder,Fri Jun 19 23:46:01 +0000 2020,42.2134,-79.8333,#469990,1223.0,6206.0,1
583,Etowah, NC,#AbortionIsMurder,Fri Jun 19 23:44:38 +0000 2020,35.3061,-82.5902,#469990,165.0,7589.0,1
585,Lake City, FL,#AbortionIsMurder,Fri Jun 19 23:42:12 +0000 2020,30.1901,-82.6471,#469990,396.0,25869.0,1
586,Michigan, USA,#AbortionIsMurder,Fri Jun 19 23:42:09 +0000 2020,43.47372115942029,-84.86635913043477,#469990,503.21159420289854,15115.937681159421,2
587,Pennsylvania, USA,#AbortionIsMurder,Fri Jun 19 23:41:09 +0000 2020,40.62121128472223,-77.63372887731481,#469990,782.3564814814815,9051.620949074075,3
589,Atlanta, Georgia,#AbortionIsMurder,Fri Jun 19 23:36:51 +0000 2020,33.7627,-84.4225,#469990,1384.0,5228750.0,1
590,Ohio, USA,#AbortionIsMurder,Fri Jun 19 23:35:51 +0000 2020,40.35181636212625,-82.80448712624585,#469990,549.1569767441861,11432.45265780731,2
592,Texas, USA,#AbortionIsMurder,Fri Jun 19 23:34:38 +0000 2020,30.65436949941793,-97.80444208381839,#469990,467.07974388824215,19220.278230500582,2
593,Michigan, USA,#AbortionIsMurder,Fri Jun 19 23:34:19 +0000 2020,43.47372115942029,-84.86635913043477,#469990,503.21159420289854,15115.937681159421,2
594,Florida, USA,#AbortionIsMurder,Fri Jun 19 23:33:24 +0000 2020,28.1400878021978,-82.12263065934067,#469990,927.0826373626373,33241.92747252747,3
