Index,City,State,Hashtag,Created_At,Lat,Lng,Color,Density,Population,Counts
692,Wooster, OH,#DreamersAreAmericans,Fri Jun 19 17:53:27 +0000 2020,40.8166,-81.9334,#dcbeff,611.0,31011.0,3
693,Texas, USA,#DreamersAreAmericans,Fri Jun 19 17:49:35 +0000 2020,30.65436949941793,-97.80444208381839,#dcbeff,467.07974388824215,19220.278230500582,1
694,Wooster, OH,#DreamersAreAmericans,Fri Jun 19 17:45:12 +0000 2020,40.8166,-81.9334,#dcbeff,611.0,31011.0,3
696,Houston, Texas,#DreamersAreAmericans,Fri Jun 19 17:41:10 +0000 2020,29.7869,-95.3905,#dcbeff,1401.0,5446468.0,2
697,Wisconsin, USA,#DreamersAreAmericans,Fri Jun 19 17:26:18 +0000 2020,44.158926070038916,-89.66840869001297,#dcbeff,323.35927367055774,7699.124513618677,1
698,Houston, TX,#DreamersAreAmericans,Fri Jun 19 17:07:59 +0000 2020,29.7869,-95.3905,#dcbeff,1401.0,5446468.0,2
699,Greenwood, SC,#DreamersAreAmericans,Fri Jun 19 17:06:17 +0000 2020,34.1945,-82.1542,#dcbeff,550.0,42174.0,1
700,Las Vegas, NV,#DreamersAreAmericans,Fri Jun 19 17:03:48 +0000 2020,36.2333,-115.2654,#dcbeff,1747.0,2073045.0,2
701,Long Beach, CA,#DreamersAreAmericans,Fri Jun 19 17:02:39 +0000 2020,33.798,-118.1675,#dcbeff,3575.0,469450.0,2
702,Tucson, AZ,#DreamersAreAmericans,Fri Jun 19 16:38:19 +0000 2020,32.1545,-110.8782,#dcbeff,868.0,868391.0,1
703,Las Vegas, NV,#DreamersAreAmericans,Fri Jun 19 16:35:58 +0000 2020,36.2333,-115.2654,#dcbeff,1747.0,2073045.0,2
705,Washington, DC,#LGBTQRights,Sat Jun 20 01:39:28 +0000 2020,38.9047,-77.0163,#9A6324,4382.0,5289420.0,2
709,San Francisco, CA,#LGBTQRights,Sun Jun 21 11:33:50 +0000 2020,37.7562,-122.443,#9A6324,7286.0,3603761.0,1
714,Philadelphia, PA,#LGBTQRights,Sun Jun 21 09:04:03 +0000 2020,40.0077,-75.1339,#9A6324,4547.0,5637884.0,1
715,American Fork, UT,#LGBTQRights,Sun Jun 21 07:39:05 +0000 2020,40.3793,-111.7951,#9A6324,1069.0,29527.0,1
716,Sienna Plantation, TX,#LGBTQRights,Sun Jun 21 07:10:26 +0000 2020,29.4834,-95.5065,#9A6324,486.0,16310.0,1
720,Cedar Falls, IA,#LGBTQRights,Sun Jun 21 04:38:39 +0000 2020,42.5195,-92.4534,#9A6324,554.0,41570.0,1
722,Boston, MA,#LGBTQRights,Sun Jun 21 04:20:36 +0000 2020,42.3188,-71.0846,#9A6324,5472.0,4637537.0,1
724,Florida, USA,#LGBTQRights,Sun Jun 21 03:33:32 +0000 2020,28.1400878021978,-82.12263065934067,#9A6324,927.0826373626373,33241.92747252747,1
725,Naples, FL,#LGBTQRights,Sun Jun 21 03:30:57 +0000 2020,26.1505,-81.7936,#9A6324,689.0,21948.0,1
727,Denver, CO,#LGBTQRights,Sun Jun 21 02:18:00 +0000 2020,39.7621,-104.8759,#9A6324,1774.0,2787266.0,1
728,Oregon, USA,#LGBTQRights,Sun Jun 21 01:40:21 +0000 2020,44.56224297082228,-122.01842334217507,#9A6324,621.6392572944297,13825.602122015915,1
729,Mansfield, OH,#LGBTQRights,Sun Jun 21 01:19:00 +0000 2020,40.7656,-82.5275,#9A6324,577.0,72635.0,1
730,Ohio, USA,#LGBTQRights,Sun Jun 21 01:14:43 +0000 2020,40.35181636212625,-82.80448712624585,#9A6324,549.1569767441861,11432.45265780731,1
732,Lorton, VA,#LGBTQRights,Sun Jun 21 00:32:18 +0000 2020,38.6984,-77.2163,#9A6324,1464.0,20268.0,1
733,San Diego, CA,#LGBTQRights,Sun Jun 21 00:26:20 +0000 2020,32.8312,-117.1225,#9A6324,1683.0,3210314.0,1
734,Washington, DC,#LGBTQRights,Sun Jun 21 00:13:06 +0000 2020,38.9047,-77.0163,#9A6324,4382.0,5289420.0,2
735,Oak Hill, WV,#AbortionIsRacist,Sun Jun 21 10:53:09 +0000 2020,37.9844,-81.1277,#fffac8,334.0,8338.0,1
736,Lexington, KY,#AbortionIsRacist,Sun Jun 21 05:32:30 +0000 2020,38.0423,-84.4587,#fffac8,438.0,315939.0,1
737,Idaho, USA,#AbortionIsRacist,Sat Jun 20 22:23:08 +0000 2020,44.56990398230088,-114.69001194690266,#fffac8,425.5088495575221,7221.420353982301,1
738,Mays Landing, NJ,#AbortionIsRacist,Sat Jun 20 19:44:28 +0000 2020,39.4524,-74.7241,#fffac8,473.0,2088.0,1
739,Manhattan, NY,#AbortionIsRacist,Sat Jun 20 11:54:39 +0000 2020,40.7834,-73.9662,#fffac8,27799.0,1643734.0,1
740,Stonington, Connecticut ,#AbortionIsRacist,Sat Jun 20 06:26:13 +0000 2020,41.3344,-71.9033,#fffac8,1016.0,898.0,1
741,Virginia, USA,#AbortionIsRacist,Fri Jun 19 09:30:24 +0000 2020,37.7647656996587,-78.37606126279863,#fffac8,544.5238907849829,13988.131399317406,1
743,Alaska, USA,#AbortionIsRacist,Fri Jun 19 00:42:00 +0000 2020,61.43625807365439,-150.8333419263456,#fffac8,38.640226628895185,1971.0793201133145,1
744,Oak Harbor, WA,#AbortionIsRacist,Fri Jun 19 00:35:39 +0000 2020,48.2965,-122.6331,#fffac8,930.0,34663.0,1
745,Texas, USA,#AbortionIsRacist,Fri Jun 19 00:34:23 +0000 2020,30.65436949941793,-97.80444208381839,#fffac8,467.07974388824215,19220.278230500582,3
746,Colorado, USA,#AbortionIsRacist,Thu Jun 18 23:58:04 +0000 2020,39.18856197802197,-105.29543868131867,#fffac8,446.1802197802198,16481.65274725275,1
747,Las Vegas, NV,#AbortionIsRacist,Thu Jun 18 23:55:31 +0000 2020,36.2333,-115.2654,#fffac8,1747.0,2073045.0,1
748,Louisville, KY,#AbortionIsRacist,Thu Jun 18 23:53:10 +0000 2020,38.1663,-85.6485,#fffac8,910.0,1011696.0,1
749,Chicago, IL,#AbortionIsRacist,Thu Jun 18 23:50:20 +0000 2020,41.8373,-87.6862,#fffac8,4612.0,8675982.0,1
750,Hattiesburg, MS,#AbortionIsRacist,Thu Jun 18 22:59:49 +0000 2020,31.3074,-89.317,#fffac8,335.0,81036.0,1
751,Texas, USA,#AbortionIsRacist,Thu Jun 18 15:10:12 +0000 2020,30.65436949941793,-97.80444208381839,#fffac8,467.07974388824215,19220.278230500582,3
752,San Diego, CA,#AbortionIsRacist,Thu Jun 18 12:19:53 +0000 2020,32.8312,-117.1225,#fffac8,1683.0,3210314.0,1
753,Decorah, IA,#AbortionIsRacist,Thu Jun 18 12:18:35 +0000 2020,43.3016,-91.7846,#fffac8,418.0,8184.0,1
754,Boston, MA,#AbortionIsRacist,Thu Jun 18 12:18:24 +0000 2020,42.3188,-71.0846,#fffac8,5472.0,4637537.0,1
755,Alabama, USA,#AbortionIsRacist,Thu Jun 18 11:33:13 +0000 2020,32.94153133561644,-86.74674229452056,#fffac8,145.04965753424656,7362.020547945205,1
757,Queens, NY,#AbortionIsRacist,Thu Jun 18 10:16:25 +0000 2020,40.7498,-73.7976,#fffac8,8247.0,2333054.0,1
758,Tennessee, USA,#AbortionIsRacist,Thu Jun 18 08:50:09 +0000 2020,35.82854061032864,-86.25442746478873,#fffac8,230.86150234741785,14237.330985915492,1
759,Michigan, USA,#AbortionIsRacist,Thu Jun 18 07:46:02 +0000 2020,43.47372115942029,-84.86635913043477,#fffac8,503.21159420289854,15115.937681159421,1
760,New Hampshire, USA,#AbortionIsRacist,Thu Jun 18 07:30:55 +0000 2020,43.49214736842106,-71.5028105263158,#fffac8,338.60526315789474,21042.447368421053,1
762,Texas, USA,#AbortionIsRacist,Thu Jun 18 06:40:17 +0000 2020,30.65436949941793,-97.80444208381839,#fffac8,467.07974388824215,19220.278230500582,3
765,El Paso, TX,#AbortionIsRacist,Thu Jun 18 05:51:19 +0000 2020,31.8479,-106.4309,#fffac8,1025.0,845674.0,1
766,Los Angeles, CA ,#AbortionIsRacist,Thu Jun 18 05:43:48 +0000 2020,34.1139,-118.4068,#fffac8,3295.0,12815475.0,1
785,Los Angeles, CA,#coronavirusInSA,Sun Jun 21 03:00:29 +0000 2020,34.1139,-118.4068,#800000,3295.0,12815475.0,1
786,New York, USA,#IllegalAliens,Fri Jun 19 19:58:03 +0000 2020,42.11192215013902,-75.02628554216868,#aaffc3,970.2613531047266,35076.80815569972,1
787,Connecticut, USA,#IllegalAliens,Sun Jun 21 11:41:32 +0000 2020,41.55448839285714,-72.6807919642857,#aaffc3,749.8392857142857,36364.169642857145,1
789,California, USA,#IllegalAliens,Sun Jun 21 08:19:53 +0000 2020,36.924938936877076,-120.18747089700997,#aaffc3,956.9958139534883,39607.22724252492,2
790,Henderson, NV,#IllegalAliens,Sun Jun 21 06:39:23 +0000 2020,36.0146,-115.0362,#aaffc3,1115.0,302539.0,1
791,Aumsville, OR,#IllegalAliens,Sun Jun 21 06:38:36 +0000 2020,44.8462,-122.87,#aaffc3,1405.0,4232.0,1
792,Colorado, USA,#IllegalAliens,Sun Jun 21 05:09:14 +0000 2020,39.18856197802197,-105.29543868131867,#aaffc3,446.1802197802198,16481.65274725275,2
794,Georgia, USA,#IllegalAliens,Sun Jun 21 04:41:44 +0000 2020,32.96564403225806,-83.57147564516129,#aaffc3,315.7548387096774,17340.274193548386,1
795,Louisiana, USA,#IllegalAliens,Sun Jun 21 04:40:07 +0000 2020,30.981620886075948,-91.83754514767932,#aaffc3,337.1308016877637,10326.888185654008,1
796,Memphis, TN,#IllegalAliens,Sun Jun 21 04:36:02 +0000 2020,35.1046,-89.9773,#aaffc3,793.0,1068873.0,1
797,Birmingham, AL,#IllegalAliens,Sun Jun 21 04:11:21 +0000 2020,33.5277,-86.7987,#aaffc3,556.0,744189.0,1
799,St. Louis, MO,#IllegalAliens,Sun Jun 21 01:19:12 +0000 2020,38.6358,-90.2451,#aaffc3,1929.0,2078283.0,1
800,Arkansas, USA,#IllegalAliens,Sun Jun 21 00:03:03 +0000 2020,35.07553649906891,-92.35809255121043,#aaffc3,199.72625698324023,4858.420856610801,1
801,Manhattan, NY,#IllegalAliens,Sat Jun 20 23:39:02 +0000 2020,40.7834,-73.9662,#aaffc3,27799.0,1643734.0,1
802,Fresno, CA,#IllegalAliens,Sat Jun 20 23:08:22 +0000 2020,36.7831,-119.7941,#aaffc3,1781.0,698021.0,1
803,Wyoming, USA,#IllegalAliens,Sat Jun 20 22:32:48 +0000 2020,42.74681741293532,-107.70822338308457,#aaffc3,198.23880597014926,2426.283582089552,1
805,California, USA,#IllegalAliens,Sat Jun 20 22:09:29 +0000 2020,36.924938936877076,-120.18747089700997,#aaffc3,956.9958139534883,39607.22724252492,2
806,Dallas,Texas,#IllegalAliens,Sat Jun 20 22:01:49 +0000 2020,32.7936,-96.7662,#aaffc3,1524.0,5733259.0,2
807,Mission Viejo, CA,#IllegalAliens,Sat Jun 20 21:52:31 +0000 2020,33.6095,-117.655,#aaffc3,2094.0,600474.0,1
809,Liverpool, NY,#IllegalAliens,Sat Jun 20 19:47:50 +0000 2020,43.1061,-76.2093,#aaffc3,1147.0,2250.0,1
810,Marysville, WA,#IllegalAliens,Sat Jun 20 18:16:58 +0000 2020,48.081,-122.1558,#aaffc3,1289.0,166541.0,1
811,Florida, USA,#IllegalAliens,Sat Jun 20 18:10:31 +0000 2020,28.1400878021978,-82.12263065934067,#aaffc3,927.0826373626373,33241.92747252747,2
812,Dallas, TX,#IllegalAliens,Sat Jun 20 17:40:00 +0000 2020,32.7936,-96.7662,#aaffc3,1524.0,5733259.0,2
813,Florida, USA,#IllegalAliens,Sat Jun 20 17:16:11 +0000 2020,28.1400878021978,-82.12263065934067,#aaffc3,927.0826373626373,33241.92747252747,2
814,Colorado, USA,#IllegalAliens,Sat Jun 20 17:12:32 +0000 2020,39.18856197802197,-105.29543868131867,#aaffc3,446.1802197802198,16481.65274725275,2
815,Arizona, USA,#IllegalAliens,Sat Jun 20 17:11:24 +0000 2020,33.872523318385646,-111.58644260089687,#aaffc3,204.72869955156952,21483.224215246635,1
816,California, USA,#Copslivesmatter,Fri Jun 19 05:14:06 +0000 2020,36.924938936877076,-120.18747089700997,#808000,956.9958139534883,39607.22724252492,1
817,Erie, PA,#Copslivesmatter,Sun Jun 21 03:29:47 +0000 2020,42.1168,-80.0733,#808000,1964.0,188079.0,1
818,Rancho Cucamonga, California,#Copslivesmatter,Sun Jun 21 00:39:11 +0000 2020,34.1248,-117.5666,#808000,1707.0,177452.0,1
819,Arkansas, USA,#Copslivesmatter,Sun Jun 21 00:03:03 +0000 2020,35.07553649906891,-92.35809255121043,#808000,199.72625698324023,4858.420856610801,2
820,Arkansas, USA,#Copslivesmatter,Sat Jun 20 23:34:05 +0000 2020,35.07553649906891,-92.35809255121043,#808000,199.72625698324023,4858.420856610801,2
824,San Francisco, CA,#Copslivesmatter,Sat Jun 20 21:25:47 +0000 2020,37.7562,-122.443,#808000,7286.0,3603761.0,1
825,Georgia, USA,#Copslivesmatter,Sat Jun 20 21:03:28 +0000 2020,32.96564403225806,-83.57147564516129,#808000,315.7548387096774,17340.274193548386,1
827,Ferguson, MO,#Copslivesmatter,Sat Jun 20 19:48:27 +0000 2020,38.749,-90.2949,#808000,1292.0,20728.0,1
832,Texas, U.S.A.,#Copslivesmatter,Sat Jun 20 13:16:15 +0000 2020,30.65436949941793,-97.80444208381839,#808000,467.07974388824215,19220.278230500582,1
833,Shreveport, LA,#Copslivesmatter,Sat Jun 20 12:17:58 +0000 2020,32.4659,-93.7959,#808000,692.0,287432.0,1
834,Houston, Texas,#Copslivesmatter,Sat Jun 20 12:03:29 +0000 2020,29.7869,-95.3905,#808000,1401.0,5446468.0,1
835,Conway, AR,#Copslivesmatter,Sat Jun 20 11:56:59 +0000 2020,35.0753,-92.4695,#808000,552.0,72894.0,1
841,East Islip, NY,#Copslivesmatter,Sat Jun 20 09:12:13 +0000 2020,40.7275,-73.1861,#808000,1322.0,13616.0,1
