,City,State,Hashtag,Created_At,Lat,Lng,Color,Density,Population,Counts
590,New York, NY,#LGBTQRights,Sat Jun 13 18:12:44 +0000 2020,40.6943,-73.9249,#9A6324,11083.0,19354922.0,3
591,Colorado, USA,#LGBTQRights,Sat Jun 13 17:57:25 +0000 2020,39.18856197802197,-105.29543868131867,#9A6324,446.1802197802198,16481.65274725275,1
594,Houston, TX,#LGBTQRights,Sat Jun 13 17:47:08 +0000 2020,29.7869,-95.3905,#9A6324,1401.0,5446468.0,1
595,New Jersey, USA,#LGBTQRights,Sat Jun 13 17:38:00 +0000 2020,40.32016673040153,-74.52402217973231,#9A6324,1469.2390057361376,10892.99808795411,3
596,New Jersey, USA,#LGBTQRights,Sat Jun 13 17:37:38 +0000 2020,40.32016673040153,-74.52402217973231,#9A6324,1469.2390057361376,10892.99808795411,3
597,Wisconsin, USA,#LGBTQRights,Sat Jun 13 17:22:26 +0000 2020,44.158926070038916,-89.66840869001297,#9A6324,323.35927367055774,7699.124513618677,1
598,Marion, Ohio,#LGBTQRights,Sat Jun 13 16:24:54 +0000 2020,40.5933,-83.1236,#9A6324,1179.0,45324.0,1
599,Hillsboro, Oregon,#LGBTQRights,Sat Jun 13 16:22:36 +0000 2020,45.5272,-122.936,#9A6324,1606.0,106894.0,1
600,New York, USA,#LGBTQRights,Sat Jun 13 15:05:08 +0000 2020,42.11192215013902,-75.02628554216868,#9A6324,970.2613531047266,35076.80815569972,3
603,Burbank, CA,#LGBTQRights,Sat Jun 13 14:04:34 +0000 2020,34.1879,-118.3235,#9A6324,2337.0,104834.0,1
604,Gulf Shores, Alabama,#AbortionIsRacist,Sat Jun 13 22:27:43 +0000 2020,30.2758,-87.7014,#fffac8,162.0,11809.0,1
624,West Virginia, USA,#IllegalAliens,Sat Jun 13 23:15:10 +0000 2020,38.60089108910891,-80.84658366336635,#aaffc3,363.8737623762376,3405.658415841584,1
625,Santa Cruz, CA,#IllegalAliens,Sat Jun 13 22:29:22 +0000 2020,36.9789,-122.0346,#aaffc3,1970.0,177556.0,1
626,Connecticut, USA,#IllegalAliens,Sat Jun 13 21:34:13 +0000 2020,41.55448839285714,-72.6807919642857,#aaffc3,749.8392857142857,36364.169642857145,1
627,Missouri, USA,#IllegalAliens,Sat Jun 13 21:26:17 +0000 2020,38.46613426911907,-92.43911626331074,#aaffc3,405.15663117134557,7224.933204259439,1
630,California, USA,#IllegalAliens,Sat Jun 13 17:58:40 +0000 2020,36.924938936877076,-120.18747089700997,#aaffc3,956.9958139534883,39607.22724252492,2
631,Arizona, USA,#IllegalAliens,Sat Jun 13 17:49:10 +0000 2020,33.872523318385646,-111.58644260089687,#aaffc3,204.72869955156952,21483.224215246635,1
632,California, USA,#IllegalAliens,Sat Jun 13 17:09:09 +0000 2020,36.924938936877076,-120.18747089700997,#aaffc3,956.9958139534883,39607.22724252492,2
633,Alaska, USA,#IllegalAliens,Sat Jun 13 17:08:58 +0000 2020,61.43625807365439,-150.8333419263456,#aaffc3,38.640226628895185,1971.0793201133145,1
638,Utah, USA,#Copslivesmatter,Sat Jun 13 22:37:51 +0000 2020,39.8694475308642,-111.74183148148148,#808000,364.6358024691358,14984.160493827161,1
640,Dallas, TX,#Copslivesmatter,Sat Jun 13 20:41:34 +0000 2020,32.7936,-96.7662,#808000,1524.0,5733259.0,1
641,Seminole, FL,#Copslivesmatter,Sat Jun 13 20:41:17 +0000 2020,27.8434,-82.7839,#808000,1391.0,18576.0,1
642,Miami, FL,#Copslivesmatter,Sat Jun 13 20:22:59 +0000 2020,25.7839,-80.2102,#808000,4969.0,6381966.0,1
643,New York, USA,#Copslivesmatter,Sat Jun 13 20:00:54 +0000 2020,42.11192215013902,-75.02628554216868,#808000,970.2613531047266,35076.80815569972,1
645,North Carolina, USA,#Copslivesmatter,Sat Jun 13 19:39:00 +0000 2020,35.439809510869566,-79.32081358695652,#808000,296.32065217391306,12504.385869565218,1
646,Manchester, NH,#Copslivesmatter,Sat Jun 13 18:45:05 +0000 2020,42.9848,-71.4447,#808000,1298.0,160742.0,1
647,California, USA,#Copslivesmatter,Sat Jun 13 18:32:32 +0000 2020,36.924938936877076,-120.18747089700997,#808000,956.9958139534883,39607.22724252492,1
648,Florida, USA,#Copslivesmatter,Sat Jun 13 17:31:04 +0000 2020,28.1400878021978,-82.12263065934067,#808000,927.0826373626373,33241.92747252747,1
649,Sleepy Hollow, NY,#Copslivesmatter,Sat Jun 13 16:56:54 +0000 2020,41.0936,-73.8724,#808000,1793.0,10218.0,1
650,Honolulu, HI,#Copslivesmatter,Sat Jun 13 16:54:23 +0000 2020,21.3294,-157.846,#808000,2234.0,833671.0,1
