,City,State,Hashtag,Created_At,Lat,Lng,Color,Density,Population,Counts
569,Connecticut, USA,#blackconservative,Tue Jun 16 20:44:48 +0000 2020,41.55448839285714,-72.6807919642857,#fabed4,749.8392857142857,36364.169642857145,1
570,Birmingham, AL,#blackconservative,Tue Jun 16 20:22:32 +0000 2020,33.5277,-86.7987,#fabed4,556.0,744189.0,1
571,Georgia, USA,#blackconservative,Tue Jun 16 20:21:22 +0000 2020,32.96564403225806,-83.57147564516129,#fabed4,315.7548387096774,17340.274193548386,1
572,Dallas, TX,#blackconservative,Tue Jun 16 20:05:37 +0000 2020,32.7936,-96.7662,#fabed4,1524.0,5733259.0,1
573,Mississippi, USA,#blackconservative,Tue Jun 16 19:40:35 +0000 2020,32.897958448753464,-89.6104265927978,#fabed4,238.14681440443212,5752.02216066482,1
575,Frederick, OK,#blackconservative,Tue Jun 16 15:08:37 +0000 2020,34.3709,-99.001,#fabed4,285.0,3606.0,1
576,Louisiana, USA,#blackconservative,Tue Jun 16 15:06:18 +0000 2020,30.981620886075948,-91.83754514767932,#fabed4,337.1308016877637,10326.888185654008,1
577,Colorado, USA,#blackconservative,Tue Jun 16 14:30:25 +0000 2020,39.18856197802197,-105.29543868131867,#fabed4,446.1802197802198,16481.65274725275,1
578,Winter Park, FL,#blackconservative,Tue Jun 16 11:07:37 +0000 2020,28.5987,-81.3438,#fabed4,1363.0,30879.0,1
579,Glendale, AZ,#blackconservative,Tue Jun 16 09:55:59 +0000 2020,33.5797,-112.2258,#fabed4,1601.0,246709.0,1
580,Virginia, USA,#blackconservative,Tue Jun 16 09:43:14 +0000 2020,37.7647656996587,-78.37606126279863,#fabed4,544.5238907849829,13988.131399317406,1
582,California, USA,#blackconservative,Tue Jun 16 06:28:30 +0000 2020,36.924938936877076,-120.18747089700997,#fabed4,956.9958139534883,39607.22724252492,1
583,Pennsylvania, USA,#blackconservative,Tue Jun 16 05:16:06 +0000 2020,40.62121128472223,-77.63372887731481,#fabed4,782.3564814814815,9051.620949074075,1
584,Salisbury, MD,#blackconservative,Tue Jun 16 04:27:04 +0000 2020,38.3755,-75.5867,#fabed4,924.0,106034.0,1
587,Texas, USA,#blackconservative,Tue Jun 16 02:11:57 +0000 2020,30.65436949941793,-97.80444208381839,#fabed4,467.07974388824215,19220.278230500582,1
588,Dayton, Ohio,#blackconservative,Tue Jun 16 02:03:54 +0000 2020,39.7797,-84.1998,#fabed4,978.0,718169.0,1
589,California, USA,#AbortionIsMurder,Tue Jun 16 23:58:47 +0000 2020,36.924938936877076,-120.18747089700997,#469990,956.9958139534883,39607.22724252492,2
590,New Mexico, USA,#AbortionIsMurder,Tue Jun 16 23:41:21 +0000 2020,34.679786986301366,-106.52406095890412,#469990,150.43835616438355,4800.2168949771685,1
591,San Diego, CA,#AbortionIsMurder,Tue Jun 16 23:38:00 +0000 2020,32.8312,-117.1225,#469990,1683.0,3210314.0,2
594,Galveston, TX,#AbortionIsMurder,Tue Jun 16 23:34:03 +0000 2020,29.2487,-94.891,#469990,473.0,46561.0,1
595,Alabama, USA,#AbortionIsMurder,Tue Jun 16 23:33:18 +0000 2020,32.94153133561644,-86.74674229452056,#469990,145.04965753424656,7362.020547945205,1
596,Mechanicsburg, PA,#AbortionIsMurder,Tue Jun 16 23:30:13 +0000 2020,40.2115,-77.006,#469990,1444.0,9016.0,1
597,Queens, NY,#AbortionIsMurder,Tue Jun 16 23:25:29 +0000 2020,40.7498,-73.7976,#469990,8247.0,2333054.0,1
598,Texas, USA,#AbortionIsMurder,Tue Jun 16 23:22:33 +0000 2020,30.65436949941793,-97.80444208381839,#469990,467.07974388824215,19220.278230500582,1
600,Vancouver, WA,#AbortionIsMurder,Tue Jun 16 23:09:22 +0000 2020,45.6367,-122.597,#469990,1386.0,175673.0,1
602,Pennsylvania, USA,#AbortionIsMurder,Tue Jun 16 23:06:02 +0000 2020,40.62121128472223,-77.63372887731481,#469990,782.3564814814815,9051.620949074075,2
603,Ontario, CA,#AbortionIsMurder,Tue Jun 16 23:05:58 +0000 2020,34.0393,-117.6064,#469990,1358.0,175841.0,1
605,Creswell, OR,#AbortionIsMurder,Tue Jun 16 23:04:49 +0000 2020,43.9212,-123.016,#469990,1215.0,6752.0,1
606,Dallas, TX,#AbortionIsMurder,Tue Jun 16 23:03:52 +0000 2020,32.7936,-96.7662,#469990,1524.0,5733259.0,1
607,San Diego, CA,#AbortionIsMurder,Tue Jun 16 23:03:38 +0000 2020,32.8312,-117.1225,#469990,1683.0,3210314.0,2
608,Georgia, USA,#AbortionIsMurder,Tue Jun 16 23:01:54 +0000 2020,32.96564403225806,-83.57147564516129,#469990,315.7548387096774,17340.274193548386,1
609,Mississippi, USA,#AbortionIsMurder,Tue Jun 16 22:51:56 +0000 2020,32.897958448753464,-89.6104265927978,#469990,238.14681440443212,5752.02216066482,1
610,Soldotna, AK,#AbortionIsMurder,Tue Jun 16 22:37:16 +0000 2020,60.4862,-151.0671,#469990,258.0,7304.0,1
611,Pennsylvania, USA,#AbortionIsMurder,Tue Jun 16 22:32:45 +0000 2020,40.62121128472223,-77.63372887731481,#469990,782.3564814814815,9051.620949074075,2
612,Atlanta, GA,#AbortionIsMurder,Tue Jun 16 22:27:04 +0000 2020,33.7627,-84.4225,#469990,1384.0,5228750.0,1
613,Illinois, USA,#AbortionIsMurder,Tue Jun 16 22:24:36 +0000 2020,40.335685557184746,-89.03020461876832,#469990,554.2741935483871,13391.538856304986,1
614,Tennessee, USA,#AbortionIsMurder,Tue Jun 16 22:22:48 +0000 2020,35.82854061032864,-86.25442746478873,#469990,230.86150234741785,14237.330985915492,1
615,California, USA,#AbortionIsMurder,Tue Jun 16 22:18:06 +0000 2020,36.924938936877076,-120.18747089700997,#469990,956.9958139534883,39607.22724252492,2
616,Louisiana, USA,#AbortionIsMurder,Tue Jun 16 22:16:43 +0000 2020,30.981620886075948,-91.83754514767932,#469990,337.1308016877637,10326.888185654008,1
617,Buda, TX,#AbortionIsMurder,Tue Jun 16 22:10:07 +0000 2020,30.0847,-97.844,#469990,1081.0,16163.0,1
618,Chantilly, VA,#DreamersAreAmericans,Tue Jun 16 16:07:25 +0000 2020,38.8868,-77.4453,#dcbeff,797.0,24802.0,1
620,Washington, DC,#LGBTQRights,Tue Jun 16 17:42:51 +0000 2020,38.9047,-77.0163,#9A6324,4382.0,5289420.0,2
621,Buffalo, NY,#LGBTQRights,Tue Jun 16 01:00:22 +0000 2020,42.9017,-78.8487,#9A6324,2472.0,926261.0,1
622,Traverse City, MI,#LGBTQRights,Tue Jun 16 23:59:35 +0000 2020,44.7547,-85.6035,#9A6324,719.0,49806.0,1
623,Papillion, NE,#LGBTQRights,Tue Jun 16 23:59:10 +0000 2020,41.1516,-96.0679,#9A6324,764.0,19539.0,1
624,Georgetown, KY,#LGBTQRights,Tue Jun 16 23:57:57 +0000 2020,38.2251,-84.5481,#9A6324,786.0,35586.0,1
625,Cincinnati, OH,#LGBTQRights,Tue Jun 16 23:56:10 +0000 2020,39.1412,-84.506,#9A6324,1493.0,1648254.0,1
626,Salt Lake City, UT,#LGBTQRights,Tue Jun 16 23:56:07 +0000 2020,40.7774,-111.93,#9A6324,696.0,1098400.0,1
627,Los Angeles, CA,#LGBTQRights,Tue Jun 16 23:55:21 +0000 2020,34.1139,-118.4068,#9A6324,3295.0,12815475.0,2
628,Brooklyn, NY,#LGBTQRights,Tue Jun 16 23:51:40 +0000 2020,40.6501,-73.9496,#9A6324,14606.0,2629150.0,1
629,Los Angeles, CA,#LGBTQRights,Tue Jun 16 23:50:19 +0000 2020,34.1139,-118.4068,#9A6324,3295.0,12815475.0,2
630,Baltimore, Maryland ,#LGBTQRights,Tue Jun 16 23:49:43 +0000 2020,39.3051,-76.6144,#9A6324,2917.0,2170504.0,1
631,Pomona, CA,#LGBTQRights,Tue Jun 16 23:49:05 +0000 2020,34.0585,-117.7626,#9A6324,2571.0,152939.0,1
632,Colorado,  USA ,#LGBTQRights,Tue Jun 16 23:48:12 +0000 2020,39.18856197802197,-105.29543868131867,#9A6324,446.1802197802198,16481.65274725275,1
633,Alaska, USA,#LGBTQRights,Tue Jun 16 23:48:10 +0000 2020,61.43625807365439,-150.8333419263456,#9A6324,38.640226628895185,1971.0793201133145,1
634,Pocatello, Idaho ,#LGBTQRights,Tue Jun 16 23:47:58 +0000 2020,42.8716,-112.4652,#9A6324,651.0,71020.0,1
635,Atlantic Highlands, NJ,#LGBTQRights,Tue Jun 16 23:47:50 +0000 2020,40.4112,-74.0296,#9A6324,1316.0,4311.0,1
637,Pennsylvania, harrisburg,#LGBTQRights,Tue Jun 16 23:44:47 +0000 2020,40.62121128472223,-77.63372887731481,#9A6324,782.3564814814815,9051.620949074075,3
638,Nebraska, USA,#LGBTQRights,Tue Jun 16 23:43:52 +0000 2020,41.21501586206897,-98.35381551724139,#9A6324,349.52758620689656,3250.1224137931035,1
639,Pennsylvania, USA,#LGBTQRights,Tue Jun 16 23:43:08 +0000 2020,40.62121128472223,-77.63372887731481,#9A6324,782.3564814814815,9051.620949074075,3
640,Bowie, MD,#LGBTQRights,Tue Jun 16 23:42:17 +0000 2020,38.9574,-76.7422,#9A6324,1185.0,58859.0,1
642,Fairbanks, Alaska,#LGBTQRights,Tue Jun 16 23:41:41 +0000 2020,64.8353,-147.6534,#9A6324,384.0,64732.0,1
643,Washington, DC,#LGBTQRights,Tue Jun 16 23:41:18 +0000 2020,38.9047,-77.0163,#9A6324,4382.0,5289420.0,2
645,Maryland, USA,#LGBTQRights,Tue Jun 16 23:39:03 +0000 2020,39.096691245136185,-76.99463501945526,#9A6324,843.964980544747,13387.101167315175,1
646,New Jersey, USA,#LGBTQRights,Tue Jun 16 23:37:28 +0000 2020,40.32016673040153,-74.52402217973231,#9A6324,1469.2390057361376,10892.99808795411,1
647,New York, NY,#LGBTQRights,Tue Jun 16 23:36:16 +0000 2020,40.6943,-73.9249,#9A6324,11083.0,19354922.0,1
648,Pennsylvania, USA,#LGBTQRights,Tue Jun 16 23:35:49 +0000 2020,40.62121128472223,-77.63372887731481,#9A6324,782.3564814814815,9051.620949074075,3
649,Chicago, IL,#LGBTQRights,Tue Jun 16 23:35:39 +0000 2020,41.8373,-87.6862,#9A6324,4612.0,8675982.0,1
650,Richmond, VA,#LGBTQRights,Tue Jun 16 23:35:13 +0000 2020,37.5295,-77.4756,#9A6324,1463.0,1059907.0,1
651,San Francisco, CA,#LGBTQRights,Tue Jun 16 23:34:33 +0000 2020,37.7562,-122.443,#9A6324,7286.0,3603761.0,1
652,Irving, TX,#LGBTQRights,Tue Jun 16 23:34:16 +0000 2020,32.8584,-96.9702,#9A6324,1384.0,240373.0,1
653,Tennessee, USA,#LGBTQRights,Tue Jun 16 23:34:14 +0000 2020,35.82854061032864,-86.25442746478873,#9A6324,230.86150234741785,14237.330985915492,1
654,Georgia, USA,#LGBTQRights,Tue Jun 16 23:33:48 +0000 2020,32.96564403225806,-83.57147564516129,#9A6324,315.7548387096774,17340.274193548386,1
655,Jackson, MS,#LGBTQRights,Tue Jun 16 23:33:08 +0000 2020,32.3163,-90.2124,#9A6324,580.0,338185.0,1
657,San Jose, CA,#LGBTQRights,Tue Jun 16 23:30:47 +0000 2020,37.3021,-121.8489,#9A6324,2257.0,1821899.0,1
659,New Hampshire, USA,#AbortionIsRacist,Tue Jun 16 04:42:24 +0000 2020,43.49214736842106,-71.5028105263158,#fffac8,338.60526315789474,21042.447368421053,1
660,Phoenix, AZ,#AbortionIsRacist,Tue Jun 16 04:34:14 +0000 2020,33.5722,-112.0891,#fffac8,1212.0,4081849.0,1
678,Chicago, IL,#coronavirusInSA,Tue Jun 16 11:26:34 +0000 2020,41.8373,-87.6862,#800000,4612.0,8675982.0,1
679,Washington, DC,#coronavirusInSA,Tue Jun 16 10:53:36 +0000 2020,38.9047,-77.0163,#800000,4382.0,5289420.0,1
687,Arizona, USA Edison,#IllegalAliens,Tue Jun 16 19:39:23 +0000 2020,33.872523318385646,-111.58644260089687,#aaffc3,204.72869955156952,21483.224215246635,1
688,Nevada, USA,#IllegalAliens,Tue Jun 16 19:31:56 +0000 2020,38.783906106870226,-117.30850076335878,#aaffc3,249.95419847328245,33847.93893129771,1
689,New Jersey, USA,#IllegalAliens,Tue Jun 16 19:30:19 +0000 2020,40.32016673040153,-74.52402217973231,#aaffc3,1469.2390057361376,10892.99808795411,1
690,Texas, USA,#IllegalAliens,Tue Jun 16 19:22:55 +0000 2020,30.65436949941793,-97.80444208381839,#aaffc3,467.07974388824215,19220.278230500582,2
692,New York, USA,#IllegalAliens,Tue Jun 16 15:21:51 +0000 2020,42.11192215013902,-75.02628554216868,#aaffc3,970.2613531047266,35076.80815569972,1
693,Los Angeles, CA,#IllegalAliens,Tue Jun 16 13:09:25 +0000 2020,34.1139,-118.4068,#aaffc3,3295.0,12815475.0,1
694,Texas, USA,#IllegalAliens,Tue Jun 16 02:21:49 +0000 2020,30.65436949941793,-97.80444208381839,#aaffc3,467.07974388824215,19220.278230500582,2
695,Seabrook, TX,#Copslivesmatter,Tue Jun 16 23:50:00 +0000 2020,29.5751,-95.0236,#808000,992.0,13693.0,1
696,West Virginia, USA,#Copslivesmatter,Tue Jun 16 23:44:55 +0000 2020,38.60089108910891,-80.84658366336635,#808000,363.8737623762376,3405.658415841584,1
697,Arlington, TX,#Copslivesmatter,Tue Jun 16 23:32:12 +0000 2020,32.6998,-97.1251,#808000,1597.0,396394.0,1
698,Christiansburg, VA,#Copslivesmatter,Tue Jun 16 23:11:06 +0000 2020,37.1411,-80.4028,#808000,609.0,22259.0,1
699,California, USA,#Copslivesmatter,Tue Jun 16 22:29:19 +0000 2020,36.924938936877076,-120.18747089700997,#808000,956.9958139534883,39607.22724252492,2
701,El Reno, Oklahoma,#Copslivesmatter,Tue Jun 16 22:01:21 +0000 2020,35.543,-97.966,#808000,92.0,17047.0,1
702,Nevada, USA,#Copslivesmatter,Tue Jun 16 21:52:08 +0000 2020,38.783906106870226,-117.30850076335878,#808000,249.95419847328245,33847.93893129771,1
703,Chicago, Illinois ,#Copslivesmatter,Tue Jun 16 21:50:06 +0000 2020,41.8373,-87.6862,#808000,4612.0,8675982.0,2
705,Greenville, SC,#Copslivesmatter,Tue Jun 16 21:21:39 +0000 2020,34.8362,-82.3649,#808000,902.0,467894.0,1
706,Laguna Niguel, CA,#Copslivesmatter,Tue Jun 16 21:18:08 +0000 2020,33.5275,-117.705,#808000,1737.0,66334.0,1
707,Iowa, USA,#Copslivesmatter,Tue Jun 16 21:12:12 +0000 2020,42.05805302879841,-93.38755978152929,#808000,286.4915590863952,3145.91956305859,1
708,California, USA,#Copslivesmatter,Tue Jun 16 21:10:26 +0000 2020,36.924938936877076,-120.18747089700997,#808000,956.9958139534883,39607.22724252492,2
709,Tallahassee, FL,#Copslivesmatter,Tue Jun 16 21:08:55 +0000 2020,30.4551,-84.2527,#808000,734.0,253030.0,1
710,New York, USA,#Copslivesmatter,Tue Jun 16 20:51:17 +0000 2020,42.11192215013902,-75.02628554216868,#808000,970.2613531047266,35076.80815569972,1
711,Blue Bell, PA,#Copslivesmatter,Tue Jun 16 20:50:24 +0000 2020,40.1474,-75.2687,#808000,450.0,6290.0,1
712,Oklahoma, USA,#Copslivesmatter,Tue Jun 16 20:44:51 +0000 2020,35.55583016304348,-96.7480898097826,#808000,230.94565217391303,4969.266304347826,1
713,Chicago, IL,#Copslivesmatter,Tue Jun 16 20:43:58 +0000 2020,41.8373,-87.6862,#808000,4612.0,8675982.0,2
714,Baltimore, MD,#Copslivesmatter,Tue Jun 16 20:39:32 +0000 2020,39.3051,-76.6144,#808000,2917.0,2170504.0,1
716,Los Angeles, CA,#Copslivesmatter,Tue Jun 16 20:19:22 +0000 2020,34.1139,-118.4068,#808000,3295.0,12815475.0,1
717,Alabama, USA,#Copslivesmatter,Tue Jun 16 20:18:13 +0000 2020,32.94153133561644,-86.74674229452056,#808000,145.04965753424656,7362.020547945205,1
718,Texas, USA🇺🇸,#Copslivesmatter,Tue Jun 16 20:15:47 +0000 2020,30.65436949941793,-97.80444208381839,#808000,467.07974388824215,19220.278230500582,2
719,Baton Rouge, LA,#Copslivesmatter,Tue Jun 16 20:13:15 +0000 2020,30.4419,-91.131,#808000,1006.0,583613.0,1
720,Florida, USA,#Copslivesmatter,Tue Jun 16 20:02:34 +0000 2020,28.1400878021978,-82.12263065934067,#808000,927.0826373626373,33241.92747252747,1
721,McKinney, TX,#Copslivesmatter,Tue Jun 16 20:00:43 +0000 2020,33.2016,-96.6669,#808000,1045.0,235134.0,1
722,Texas, USA,#Copslivesmatter,Tue Jun 16 19:56:33 +0000 2020,30.65436949941793,-97.80444208381839,#808000,467.07974388824215,19220.278230500582,2
724,Tumwater, WA,#Copslivesmatter,Tue Jun 16 19:41:23 +0000 2020,46.989,-122.9173,#808000,509.0,22973.0,1
